Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2000-06-12,20.80642318725586,21.19263494833089,20.754314770385623,20.990333705624597,57726882
2000-06-13,20.751245498657227,21.238608608753015,20.66235564972403,20.781896154326144,95747252
2000-06-14,20.680747985839844,21.241675660844145,20.60411806568998,21.241675660844145,62793550
2000-06-15,20.319053649902344,20.904502762159037,20.07690562087745,20.904502762159037,85105386
2000-06-16,20.368099212646484,20.5887927937918,20.168863384699677,20.202581073658035,63843153
2000-06-19,20.31292724609375,20.597989177160567,20.24242811166313,20.460054664147233,43452959
2000-06-20,20.248554229736328,20.475378565795314,20.141273666225878,20.44472627443681,58093559
2000-06-21,20.178054809570312,20.475378265140694,20.122882650930585,20.475378265140694,29007035
2000-06-22,21.149717330932617,21.443973757951127,19.816364774527887,20.251621085581828,268082760
2000-06-23,20.70526885986328,21.741298078035605,20.536683695701797,21.2171535012745,224036672
2000-06-26,20.30066680908203,20.57346716003727,20.1228854619737,20.536684078309573,48525944
2000-06-27,20.506032943725586,20.837070846597797,20.236296354815636,20.31292627226119,106940541
2000-06-28,20.460054397583008,20.656226469093745,20.383426114958496,20.536684317703944,24433854
2000-06-29,20.98113250732422,21.192629880370557,20.530550862573982,20.558137761231542,106685828
2000-06-30,20.892244338989258,21.131328629872243,20.597987883861517,21.088416400738648,88865990
2000-07-03,21.342824935913086,21.57577844653395,20.720594322345786,20.720594322345786,137988774
2000-07-04,21.174238204956055,21.431713184981184,21.091477512717905,21.37040860462045,75354482
2000-07-05,21.710647583007812,22.090728506641327,21.24780595453325,21.39493336731225,189904178
2000-07-06,22.213335037231445,22.369658622596866,21.45623534267456,21.51753992957982,200669996
2000-07-07,22.142837524414062,22.430963208908068,22.069272997257155,22.339007959336044,111604092
2000-07-10,22.590351104736328,22.743609289658,21.986511268900905,22.25318080541393,131908677
2000-07-11,23.047061920166016,23.15434248593658,22.47080898296255,22.676175573149763,170025705
2000-07-12,22.68536949157715,23.034799715844144,22.559698209053376,22.93364993875119,70757129
2000-07-13,22.421764373779297,22.91525657867148,22.253179236007572,22.731347752233393,83264045
2000-07-14,22.142837524414062,22.70989598843916,22.044751488204856,22.452419324641777,89678274
2000-07-17,22.27157211303711,22.369658139972273,21.916012721641554,22.247052243799594,86145914
2000-07-18,21.955862045288086,22.25318391533519,21.842450677847292,22.161228664032034,52104364
2000-07-19,21.70758056640625,22.222528928867746,21.60949454022453,21.97731550090971,58511199
2000-07-20,21.92214584350586,22.11831628078189,21.27232666457024,21.63401851805789,124658147
2000-07-21,21.082284927368164,21.885360594615914,20.981133506638095,21.885360594615914,143754403
2000-07-24,20.01560401916504,20.907569559402788,19.87154036674801,20.907569559402788,84256775
2000-07-25,20.469249725341797,20.625573314883752,19.629390944769312,19.77345459910045,92498453
2000-07-26,19.960432052612305,20.781898538724565,19.862346013226816,20.781898538724565,54349425
2000-07-27,21.091480255126953,21.50527885763325,19.745867629941763,19.98495192194394,120640983
2000-07-28,20.870790481567383,21.456238061986276,20.79416055697207,21.3336321476296,83819180
2000-07-31,20.64702796936035,20.898373817117346,20.567334302385504,20.720592487911453,28100305
2000-08-01,20.751245498657227,20.95967748968883,20.57346580079084,20.59798730782375,52276716
2000-08-02,20.781898498535156,20.82481236880568,20.597989631287746,20.68381409683583,20395290
2000-08-03,20.699138641357422,21.07309042348646,20.616379572360007,20.830940728092717,46686143
2000-08-04,20.236295700073242,20.76657104364764,20.178056506199958,20.751245715652924,45818822
2000-08-07,20.24549102783203,20.352771594275392,19.87153928552054,20.16886111608892,34608868
2000-08-08,20.282272338867188,20.43553216137408,20.19951164171437,20.331315351069694,31546244
2000-08-09,20.45699119567871,20.720595377038215,20.30066759539616,20.41407896324793,33540780
2000-08-10,20.20258140563965,20.582662345390997,20.116755303924574,20.35277421802223,23807997
2000-08-11,20.184188842773438,20.35277401364984,20.08916819941564,20.199514171945314,27325498
2000-08-14,20.190319061279297,20.343578898671044,19.758129725827068,20.168862946043877,37143638
2000-08-15,20.190319061279297,20.190319061279297,20.190319061279297,20.190319061279297,0
2000-08-16,20.68381118774414,20.892243172971895,20.245491103919324,20.34664088480428,67496889
2000-08-17,20.70526885986328,21.17424127130533,20.567335990321077,20.781897140166926,86149527
2000-08-18,20.65622329711914,20.83400298150354,20.576529633428,20.662354082786514,25684195
2000-08-21,20.628639221191406,20.775768272359127,20.542814760091765,20.61024849916954,20282583
2000-08-22,20.738983154296875,20.981132822544804,20.640898767313125,20.75124472610499,39891989
2000-08-23,20.81561279296875,21.21102064116548,20.754309847219815,20.94741650069847,75956629
2000-08-24,20.57346534729004,20.889177901196195,20.475379321320503,20.781895696230915,46216771
2000-08-25,20.450857162475586,20.74511359350159,20.30679352111528,20.628636850752265,23180851
2000-08-28,20.365036010742188,20.536684941027502,20.328252927469283,20.444729689089947,16676686
2000-08-29,20.25468635559082,20.50603221386682,20.18725262013755,20.30986015618727,30320186
2000-08-30,20.653160095214844,20.769636847770133,20.328251345323576,20.521358014361553,42939124
2000-08-31,20.631704330444336,20.892244740906293,20.539749084104393,20.751246478185532,38384652
2000-09-01,20.631704330444336,20.631704330444336,20.631704330444336,20.631704330444336,0
2000-09-04,21.69532012939453,21.870034439861815,20.73592084341456,20.775767679574408,110294526
2000-09-05,21.80872917175293,22.04474804546094,21.59416804792399,21.88535908026108,50895798
2000-09-06,22.289966583251953,22.430963213460767,21.5788444580873,21.824059548660088,136969141
2000-09-07,22.18268394470215,22.737480825002034,22.07540336805447,22.139771714043075,105721037
2000-09-08,22.73748016357422,22.988826028688162,22.133641921155473,22.191879478928268,83416875
2000-09-11,23.488447189331055,23.72446606948058,22.933650370081605,22.97656259601857,98805506
2000-09-12,23.506839752197266,23.896116846567114,23.368906884802524,23.601860390290934,60658354
2000-09-13,23.01947593688965,23.660097239041125,22.80491315931639,23.660097239041125,82885772
2000-09-14,23.03173828125,23.335190918098412,22.847827790735366,23.05319439597695,58814450
2000-09-15,22.434024810791016,23.120625310720932,22.26237591393065,23.05012618879724,53200335
2000-09-18,21.223283767700195,22.25318389117452,21.03630950941705,22.25318389117452,73399060
2000-09-19,20.696073532104492,21.57577919517136,20.47538158675156,21.100677615246788,68148598
2000-09-20,21.302976608276367,21.502214054403712,20.69607136583622,20.919830318602372,53619277
2000-09-21,21.327499389648438,21.456236079074497,20.98726530688268,21.327499389648438,48372162
2000-09-22,20.74205207824707,21.272327486805448,20.594924653977273,21.272327486805448,58990275
2000-09-25,20.96274185180664,21.21102066549525,20.720592186452603,20.96887263763743,48547973
2000-09-26,20.922893524169922,21.088414917753386,20.723657720775712,21.088414917753386,40011530
2000-09-27,21.572710037231445,21.7443589211902,20.499897962505095,20.907565699403172,92628316
2000-09-28,21.18650245666504,21.762755477029106,21.057765759162027,21.762755477029106,68963290
2000-09-29,20.996461868286133,21.450107320222973,20.90757037635587,21.32136899095955,37998621
2000-10-02,20.996461868286133,20.996461868286133,20.996461868286133,20.996461868286133,0
2000-10-03,21.03631019592285,21.18037222667868,20.73592292302265,20.846268900568404,41961280
2000-10-04,21.250869750976562,21.3642811133866,21.082286222729863,21.21102291384513,25417691
2000-10-05,20.85239601135254,21.290717760202405,20.76350615931178,21.158914041231572,24047388
2000-10-06,20.867721557617188,20.953546010646114,20.631702674291404,20.72365791324989,29197467
2000-10-09,20.870790481567383,21.241676893113837,20.784966014018405,20.904506534891684,34534659
2000-10-10,20.548948287963867,20.93516005193185,20.438600666118777,20.907573146470575,30007286
2000-10-11,20.248554229736328,20.49990007138287,20.083036113890547,20.41407562057451,27186770
2000-10-12,20.06770896911621,20.506030672867663,19.773452542206147,20.076905147689974,69082160
2000-10-13,19.51291275024414,19.938972895413745,18.703706323713913,19.938972895413745,53499189
2000-10-16,19.02248764038086,20.499902377630395,18.71290421157072,19.67843430427592,68052387
2000-10-17,18.510601043701172,19.10831008567452,18.222473760392965,18.706771452286503,82261245
2000-10-18,18.289907455444336,18.544317053764672,18.038563250024946,18.3604065796775,37969127
2000-10-19,18.58416175842285,18.906006688717333,17.59411037712404,18.194884742013972,70267297
2000-10-20,18.27458381652832,19.21865777988324,18.155041669829856,18.958117371693906,88156261
2000-10-23,17.523616790771484,18.268455015575547,17.370358577384433,18.268455015575547,49541306
2000-10-24,17.94354248046875,18.066148370575444,17.440852436045,17.532807672373117,69908756
2000-10-25,18.700641632080078,18.948920436172525,17.980323449689607,18.023235673854114,76804722
2000-10-26,18.73129653930664,19.00409691023664,18.639341284498933,18.878425601997584,18928903
2000-10-27,18.57190704345703,18.91214114964711,18.397191081497034,18.817120503887484,48728952
2000-10-30,18.452363967895508,18.96731401037089,18.39719016423872,18.66692675850965,40934463
2000-10-31,18.522863388061523,18.620949423865426,18.041631026456216,18.394126694191222,42509931
2000-11-01,18.915203094482422,19.17574347446749,18.669988041262528,19.031679835387827,72480301
2000-11-02,19.353527069091797,19.49452534379902,18.93666303191302,18.93666303191302,74858151
2000-11-03,19.350460052490234,19.66310887289737,19.298353280336023,19.51904521680287,58610896
2000-11-06,19.169612884521484,19.610998347328504,19.126700659143832,19.43015326716717,55849367
2000-11-07,19.20026969909668,19.32594264944853,19.01329378912006,19.01329378912006,36376364
2000-11-08,19.52210807800293,19.76425609806704,19.310610711113824,19.41482587940193,78714125
2000-11-09,19.56502342224121,19.782651609466303,19.371916743963965,19.463871993144288,53307147
2000-11-10,19.074594497680664,19.601804473226103,19.019422331778422,19.522110798868507,49235533
2000-11-13,18.53818702697754,19.007159410099597,18.461558751301272,19.007159410099597,32680643
2000-11-14,19.068462371826172,19.12057077832075,18.516730926578937,18.516730926578937,51493926
2000-11-15,19.194135665893555,19.45774145894422,19.01022518062445,19.36885160939699,42863682
2000-11-16,19.10524559020996,19.33513369407531,18.96424733483971,19.31061218716325,45646036
2000-11-17,19.056201934814453,19.092985012692292,18.850835344775305,19.06539811365797,47502852
2000-11-20,19.016357421875,19.16348647634669,18.945858287961034,19.037813537631735,23524883
2000-11-21,18.948923110961914,19.1726804417603,18.856967864058866,19.1726804417603,52537002
2000-11-22,18.890684127807617,19.096050739042603,18.856968076894024,19.004095491101673,16058756
2000-11-23,19.074594497680664,19.157355202778618,18.712904294834743,18.820184870891655,35718227
2000-11-24,19.209463119506836,19.427091315322436,19.12670404697634,19.157356343745203,47203872
2000-11-27,19.537437438964844,19.61100196926862,19.21865944514498,19.249311742145675,43128757
2000-11-28,20.199512481689453,20.245491740350506,19.448545215163946,19.614064978856312,94755530
2000-11-29,20.058517456054688,20.377295436454382,19.862345383503225,20.107560474192553,72628314
2000-11-30,20.11675262451172,20.245490941189047,19.954298260309162,20.046253499008863,43866453
2000-12-01,20.113691329956055,20.245495066446093,19.892999367106686,20.04625758366894,50742057
2000-12-04,20.389554977416992,20.561205537575677,20.162732251043888,20.162732251043888,68788347
2000-12-05,20.763505935668945,20.830939672266517,20.49377098927866,20.506032561839856,52905486
2000-12-06,20.674617767333984,21.131330269980907,20.634770928259556,21.131330269980907,43719127
2000-12-07,20.693002700805664,20.864653220135637,20.582656757127257,20.62250358505357,30523740
2000-12-08,20.80642318725586,20.95968140673094,20.668488660982703,20.72059707785294,59695425
2000-12-11,21.20796012878418,21.269264726137187,20.843204488269794,20.898378298388185,84918820
2000-12-12,21.106807708740234,21.284587416519102,21.057764691939916,21.27232584357083,33331820
2000-12-13,21.296844482421875,21.428648186374573,21.112934012949076,21.211020033333547,57066266
2000-12-14,21.22941017150879,21.627883390288165,21.149716510250588,21.32749618920761,88461585
2000-12-15,20.717529296875,21.149720275236238,20.616379505925927,21.149720275236238,56209434
2000-12-18,20.922893524169922,21.020979548146986,20.233229238386624,20.53668185163052,53342732
2000-12-19,20.80642318725586,21.125201200762127,20.726727865130993,21.042440484998234,49308314
2000-12-20,20.956613540649414,21.14972021715268,20.683813188920073,21.14972021715268,29325971
2000-12-21,20.984203338623047,21.14665774226888,20.631707625524232,20.84933584078436,59473245
2000-12-22,20.73285675048828,21.272326681550325,20.674617551682545,21.119068476134327,49839151
2000-12-25,20.73285675048828,20.73285675048828,20.73285675048828,20.73285675048828,0
2000-12-26,20.107559204101562,20.95967790605605,20.01866771590623,20.66235606018491,53423649
2000-12-27,20.417139053344727,20.536681186508126,19.862342249750004,19.984949775750437,56125604
2000-12-28,20.769634246826172,20.85546033203762,20.401813313764986,20.58572378029558,56613447
2000-12-29,20.77883529663086,20.886115881426317,20.66235853135443,20.748182999190792,37622350
2001-01-01,20.950481414794922,21.066959801903376,20.781896257791367,20.84320084442701,42128577
2001-01-02,21.7198429107666,22.007970235269315,20.858527968100226,20.864658754790863,92764775
2001-01-03,22.072336196899414,22.1734876163742,21.64014689436366,21.762752789943455,123856212
2001-01-04,21.934402465820312,22.49226467230825,21.83631644325184,22.014097768531247,83784183
2001-01-05,22.33287811279297,22.486136311461646,21.85470951995336,21.85470951995336,104474953
2001-01-08,22.081531524658203,22.525984052570706,21.900686430367188,22.222529783341855,95828393
2001-01-09,21.943601608276367,22.17961888040179,21.891493197061894,22.03249146417374,63211442
2001-01-10,21.560453414916992,22.15816252836444,21.404129820437714,21.980382818466293,66251757
2001-01-11,21.811798095703125,21.90375334580106,21.51754162288901,21.60949687298695,57008778
2001-01-12,21.735170364379883,21.9711876447956,21.701452674322503,21.882297785775897,33646611
2001-01-15,21.79647445678711,21.854712022200324,21.57884625051373,21.704519199558245,27697623
2001-01-16,22.5842227935791,22.70683033744929,21.796472394518904,21.796472394518904,145605043
2001-01-17,22.194944381713867,22.77119734784821,22.14590136704333,22.74974123361689,58317336
2001-01-18,22.360462188720703,22.467744395835258,22.152030198107866,22.25318161910244,38235547
2001-01-19,22.62713623046875,22.91526192704879,22.381921129659677,22.381921129659677,91923124
2001-01-22,22.958175659179688,23.044000125196362,22.56583313775083,22.621005306977338,106260122
2001-01-23,23.396493911743164,23.55588289464656,22.973499127790088,22.973499127790088,115872538
2001-01-24,23.316801071166992,23.571210719621703,23.203389698963957,23.565081570108198,76479540
2001-01-25,23.399553298950195,23.509899237638265,23.08996995464896,23.387291729376003,62876484
2001-01-26,23.399553298950195,23.399553298950195,23.399553298950195,23.399553298950195,0
2001-01-29,23.15127944946289,23.295341460115534,22.130573977735686,23.295341460115534,71061907
2001-01-30,23.88692283630371,23.969681903584263,23.206453026177662,23.206453026177662,147232440
2001-01-31,23.57733917236328,24.827931173783693,23.356647236816794,24.827931173783693,82628245
2001-02-01,23.672359466552734,23.82255226876377,22.8478276572296,23.509905091714316,178438559
2001-02-02,24.18424415588379,24.27006861449258,23.53749204816109,23.571208097973255,141852072
2001-02-05,24.46930694580078,24.552066014206957,23.92370460548699,24.09842055961706,149430501
2001-02-06,24.389610290527344,24.674672199338502,24.291524261151938,24.52141236906535,84708376
2001-02-07,24.1198787689209,24.395744537551696,24.030987268753968,24.254746259696415,50935108
2001-02-08,24.27313232421875,24.365087562778236,23.93902741745463,23.98193964378289,66988585
2001-02-09,24.453981399536133,24.644022693574826,24.168921095974593,24.33750627334729,97611280
2001-02-12,24.55512809753418,24.913754499777625,24.230219379260774,24.29152232398354,92278010
2001-02-13,25.13751220703125,25.250923557211237,24.368152624057,24.64401833598067,119497901
2001-02-14,25.474679946899414,25.588091292993592,25.10685901091913,25.431767722701203,125432815
2001-02-15,25.913005828857422,26.078525614749207,25.31836206703953,25.440969619088357,205960791
2001-02-16,25.89767837524414,26.320673167003665,25.747485569109937,25.986568229129176,177636541
2001-02-19,26.075454711914062,26.17967151851027,25.65552700517715,25.931392710878388,89147661
2001-02-20,25.91913414001465,26.14902225471175,25.808788172459312,25.992698664216995,100213930
2001-02-21,25.385791778564453,26.04480542395393,25.263185883489037,25.93445782589129,110495812
2001-02-22,25.419511795043945,25.686181360657567,25.048625407813685,25.318360366709726,109056397
2001-02-23,25.21414566040039,25.784267884324148,25.10992883680883,25.4440337859742,108219311
2001-02-26,24.904560089111328,25.31222789357464,24.720649604391483,25.14670812982752,87129836
2001-02-27,24.650150299072266,25.088470393673454,24.355892215636505,24.981189824189347,78573731
2001-02-28,25.385791778564453,25.74748359027684,24.561260011073536,24.644019072124255,154742009
2001-03-01,26.863208770751953,27.341375704492236,25.502269216074602,25.502269216074602,223194307
2001-03-02,25.692310333251953,27.647893559666212,25.450160656001515,26.97355293504418,187886955
2001-03-05,25.05169105529785,26.054002618977705,24.674673877677122,25.77813687071759,132200024
2001-03-06,25.05169105529785,25.05169105529785,25.05169105529785,25.05169105529785,0
2001-03-07,25.25705337524414,26.035607469619226,24.435585419273007,25.25705337524414,105663297
2001-03-08,25.34288215637207,25.75668077914992,25.076210950306265,25.345947549688468,62047073
2001-03-09,25.10379409790039,25.201880119368717,24.438651335123662,25.201880119368717,54988278
2001-03-12,25.011842727661133,25.25705781922928,24.644021727805352,25.079276468468265,51412616
2001-03-13,23.79190444946289,25.655532711362348,23.013348532157668,24.585784059387063,73733177
2001-03-14,24.48463249206543,24.821802830224133,23.611055988651646,23.847076535359875,47229178
2001-03-15,24.352827072143555,24.610302061727506,23.791899474746238,24.092286689678147,34790561
2001-03-16,23.540559768676758,24.47543934132485,23.24017411295317,24.15359592983867,44860430
2001-03-19,23.4486026763916,23.78577302993909,23.025609493981538,23.356649060647236,31633267
2001-03-20,22.887680053710938,23.586540738365784,22.712964063798854,23.54056146733903,25515540
2001-03-21,24.60110855102539,24.720650698885215,22.391115605966494,23.080781591696816,46522683
2001-03-22,24.116809844970703,25.06088377969482,23.969680801573578,24.849386393872567,40167819
2001-03-23,23.26775550842285,24.56126136393522,22.945912150503933,24.153591909740598,49623609
2001-03-26,23.552818298339844,23.699947350996112,23.05625897374725,23.295343274939583,24811230
2001-03-27,23.951292037963867,24.17811477028283,23.399560536378356,23.479254213275937,41114839
