Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
133,2008-04-21,33.682167053222656,34.26456794612682,33.32625698118635,33.649812788993856,7639361
134,2008-04-22,34.232200622558594,34.62046922409618,33.32624640364437,33.64980210875733,8814769
135,2008-04-23,34.264564514160156,34.66900923341003,33.81158730630151,34.29692096940136,5265604
136,2008-04-24,33.05122756958008,34.68518453642734,32.760028273974875,34.62047382565428,8801780
137,2008-04-25,33.32624816894531,33.79540352735988,32.8732688412412,33.64980389119711,4095990
138,2008-04-28,33.4556770324707,34.10278862111982,33.326255592442145,33.358609855322705,4708244
139,2008-04-29,33.92482376098633,34.2483794720071,33.48802486765985,33.64980272317024,6497143
140,2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
141,2008-05-02,34.458709716796875,35.42937734890341,34.39399678592012,34.669020159385134,5658418
142,2008-05-05,34.29693603515625,35.105825828980315,34.07044513748232,34.91169140076094,7642293
143,2008-05-06,34.00571823120117,34.68518621278966,33.81158608949942,34.02189645823955,5061166
144,2008-05-07,33.520381927490234,34.19984985519873,33.0026940630839,33.97336127738016,4303106
145,2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
146,2008-05-09,32.92181396484375,33.77923602323823,32.420301997333254,32.679147096137385,8621761
147,2008-05-12,32.92181396484375,33.164480833550115,32.193811164471285,32.92181396484375,4890395
148,2008-05-13,33.018882751464844,33.26154964805857,32.74386158521079,33.06741744733576,5056766
149,2008-05-14,33.067405700683594,33.24536180048707,32.35558349572251,32.35558349572251,2982486
150,2008-05-15,33.08359909057617,33.45568749268485,32.35559832573009,32.35559832573009,2646760
151,2008-05-16,33.342430114746094,33.4394972874923,32.93798539018112,33.32625408116594,4422288
152,2008-05-20,33.27772521972656,33.407148870782336,32.93799115280365,33.00270407545826,3464912
153,2008-05-21,33.488033294677734,33.973366983339545,32.517365917354105,32.517365917354105,3419088
154,2008-05-22,33.03504943847656,33.19682731300162,32.679139431073146,32.679139431073146,3558000
155,2008-05-23,32.485008239746094,33.29389769045414,32.355586805334035,32.840920475758864,4417028
156,2008-05-26,32.24234390258789,32.436478263500085,30.73780809115151,30.73780809115151,2605807
157,2008-05-27,31.271669387817383,32.646781248408764,31.126069747311195,32.29086906561343,3316550
158,2008-05-28,32.420291900634766,32.61442401858899,30.83486753561883,31.38491182786816,4505700
159,2008-05-29,32.954158782958984,33.32624919151725,31.999669811879496,32.760026660202826,11026212
160,2008-05-30,31.902610778808594,33.164479772252605,31.773189330674832,33.035056129865545,4023430
161,2008-06-02,30.54368019104004,32.355593831810026,30.090700683720772,31.708479936460563,4431595
162,2008-06-03,29.411231994628906,30.4142537220316,29.1362086693916,30.09069790140105,6240766
163,2008-06-04,28.505271911621094,29.589182466935167,28.327315792314877,29.281804912271568,5762089
164,2008-06-05,28.45673370361328,28.66704625284045,27.50224470185974,28.472911929592726,9721099
165,2008-06-06,28.14936065673828,29.330340621221474,27.744915914296058,28.31113855371517,6317089
166,2008-06-09,27.761096954345703,28.440565068162943,26.531584373951986,27.825807680839393,6500809
167,2008-06-10,27.56696128845215,27.79345211194374,26.93602789476925,27.50225056499167,6717902
168,2008-06-11,27.69639015197754,28.14936749586626,27.502255750737408,27.825811623301835,2586175
169,2008-06-12,27.890514373779297,28.05229226374374,26.53158053692855,27.340469986750787,3244212
170,2008-06-13,27.712570190429688,28.11701505749209,27.421368569592456,27.841991670188122,4248430
171,2008-06-16,28.6832332611084,29.120032330776546,27.85816542606391,27.955232617407994,4354615
172,2008-06-17,29.54065704345703,29.76714570663579,28.18172287013085,29.087679717099505,4736084
173,2008-06-18,29.508291244506836,30.155404954123753,29.443580531821016,29.443580531821016,5055019
174,2008-06-19,28.877361297607422,29.44358393907503,28.408205833527752,28.925895983427974,4221271
175,2008-06-20,28.21407127380371,29.23327333759378,27.841982989814845,29.12002793242161,3837789
176,2008-06-23,27.227222442626953,28.084646508490145,26.95220136789011,27.98757934330242,4516050
177,2008-06-24,26.385982513427734,27.63167322121482,26.110959205707513,27.227226276933763,5238203
178,2008-06-25,25.657981872558594,26.191848063004414,25.075580995729304,25.884470492921878,3933879
179,2008-06-26,27.113988876342773,28.278790883841754,25.803587166469836,25.803587166469836,18253250
180,2008-06-27,25.916824340820312,26.790426739187314,25.771224672510197,26.2080258716937,6821283
181,2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
182,2008-07-01,23.60340118408203,25.399136269580524,22.697444527102753,25.399136269580524,6202295
183,2008-07-02,24.638778686523438,24.897623752887807,22.859221872366383,23.61957884338927,5245963
184,2008-07-03,23.991666793823242,24.63877835387086,23.296022744473284,24.42846797455661,4726793
185,2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
186,2008-07-07,24.849082946777344,25.852106508986274,24.638772616436384,24.638772616436384,5528014
187,2008-07-08,25.577085494995117,26.20801868072531,22.972459437340945,22.972459437340945,8354280
188,2008-07-09,27.35664176940918,27.46988494915251,25.916817132543933,25.916817132543933,6860769
189,2008-07-10,28.553802490234375,28.893536478125746,26.59628969738688,27.356646613417432,7216175
190,2008-07-11,27.194868087768555,29.184735092957112,26.984555531561817,28.8288250808619,6040791
191,2008-07-14,27.21104621887207,28.18171574794075,26.531580401052963,26.531580401052963,5942149
192,2008-07-15,26.078601837158203,26.822780590068216,25.884469680477192,26.531581257920138,3693378
193,2008-07-16,25.366779327392578,26.531581034690813,24.929978138592464,26.07860161774012,6973872
194,2008-07-17,26.6610107421875,26.85514515171276,25.884477492594037,25.884477492594037,5038238
195,2008-07-18,28.14936065673828,28.375849273655295,26.353625561444176,27.146336817780302,5983177
196,2008-07-21,29.734783172607422,29.912739285019644,28.165536809862818,28.634692237674678,8754188
197,2008-07-22,30.948110580444336,31.223131608680745,29.475931707729057,29.73477670637996,12631056
198,2008-07-23,33.13212203979492,33.77923364410124,31.740831651685703,32.32323253441203,12798869
199,2008-07-24,31.96731948852539,33.7468763566229,29.97745223189944,29.97745223189944,10764301
200,2008-07-25,32.03203201293945,33.067412368105465,30.81869771634174,31.627587247406883,10710381
201,2008-07-28,31.773189544677734,32.662968040786865,31.417277268532757,32.03203244268865,5533881
202,2008-07-29,30.495134353637695,31.546690483668026,30.25246755439993,31.061356885192488,5145929
203,2008-07-30,31.773189544677734,32.03203244268865,30.770165634998843,30.770165634998843,7354746
204,2008-07-31,30.656906127929688,32.32321913479917,30.25246154290102,32.32321913479917,6006517
205,2008-08-01,31.546695709228516,31.676119340145384,29.120027314884734,30.171583619100375,4699412
206,2008-08-04,31.7408447265625,32.32324584919495,30.915776652354378,30.915776652354378,4301346
207,2008-08-05,33.16447067260742,33.407137466965445,31.54668984930123,31.87024557511193,9161115
208,2008-08-06,32.3232307434082,34.345454394815675,32.096742133301184,34.345454394815675,8616591
209,2008-08-07,32.24234390258789,32.97034446462875,31.23932002829697,31.23932002829697,4809365
210,2008-08-08,31.692293167114258,32.48500429366376,31.579047780070272,31.87024706925081,4883824
211,2008-08-11,31.983495712280273,32.45265114561115,31.74082888184158,32.096741110852875,2714705
212,2008-08-12,31.433448791503906,32.35558355024212,31.190781980704678,32.19380348212312,5801276
213,2008-08-13,31.562868118286133,31.870245619382732,30.81868950903725,31.06135630373236,2754609
214,2008-08-14,30.802513122558594,31.708467390226993,30.737800222651412,31.3849116677018,2566362
215,2008-08-18,30.446609497070312,31.384920478095527,30.155410142753052,30.737808851387573,2963058
216,2008-08-19,29.880390167236328,30.57603436608678,29.265632736522093,30.398080404232157,2941144
217,2008-08-20,30.220117568969727,30.46278440250553,30.009804996686867,30.0906939411988,3319410
218,2008-08-21,29.89656639099121,30.39807836298153,29.540654102674633,30.090698571138393,4138486
219,2008-08-22,29.589191436767578,30.9319496583538,28.828836433601793,30.9319496583538,4139879
220,2008-08-25,29.912738800048828,30.317183506131677,29.702426236333967,30.317183506131677,2034227
221,2008-08-26,29.961280822753906,30.05834802195763,29.41123628627099,29.605368490424787,1489491
222,2008-08-27,29.362689971923828,30.33335719140037,29.20091210201107,30.123046838214904,4297168
223,2008-08-28,28.9258975982666,29.767141396001904,28.553807096549104,29.443585582814492,7382078
224,2008-08-29,30.123050689697266,30.236296090816676,29.314161236710238,29.443582671486933,2219080
225,2008-09-01,30.106752395629883,30.23715430447328,29.50363859275738,30.057850021656346,3417069
226,2008-09-02,31.68788719177246,31.818289100798225,30.057850063692285,30.318656092620166,5030404
227,2008-09-04,31.019567489624023,31.590079619716754,30.758761502263575,31.329273632356305,2813325
228,2008-09-05,30.334949493408203,30.677257184799224,29.99264180201718,30.64465561004739,3330688
229,2008-09-08,31.932384490966797,33.220111313253845,31.622676164990438,31.948683067385932,8377948
230,2008-09-09,32.04648971557617,32.307295713322276,31.312974090533054,31.93238861153956,3737279
231,2008-09-10,31.76938819885254,32.30729882467044,31.459679803084835,31.883489313877636,3847698
232,2008-09-11,30.921768188476562,31.62268227981104,30.677262964400413,31.62268227981104,2567354
233,2008-09-12,31.231477737426758,32.0790968234769,30.726166444238267,31.13367519505536,6093354
234,2008-09-15,29.259132385253906,30.56316027395029,28.378914002559103,30.090450606473105,6770268
235,2008-09-16,29.82963752746582,30.090443485661417,27.71059270979969,28.118101328581638,4654621
236,2008-09-17,29.063528060913086,30.253452564912813,28.688618735318144,30.253452564912813,4674190
237,2008-09-18,28.998321533203125,29.568833639440488,26.911878143313984,28.68861540342088,6603710
238,2008-09-19,30.758758544921875,30.921761994990472,29.34062764497477,29.68293533229398,9821730
239,2008-09-22,30.090452194213867,32.92671477048662,29.84594695218183,31.622684602106023,4162514
240,2008-09-23,29.731843948364258,30.400158726106604,29.177632502508317,29.731843948364258,6569683
241,2008-09-24,30.416460037231445,30.742467035756924,29.438439041655023,29.829646997710302,5730103
242,2008-09-25,29.471036911010742,30.628362052069722,28.770120626006147,30.4979579425712,10926783
243,2008-09-26,28.998321533203125,29.6340367917112,28.49301257923647,29.6340367917112,4967945
244,2008-09-29,27.922508239746094,29.829647913120414,27.384595349145755,29.829647913120414,7859964
245,2008-09-30,27.971406936645508,29.01462886693982,26.406572935765833,26.406572935765833,6616439
246,2008-10-01,28.900531768798828,29.17763642352713,27.75950492922782,28.330019454451683,3743739
247,2008-10-03,29.30803108215332,29.666637380047074,28.525613120530956,29.047225094945865,4681406
248,2008-10-06,28.70491600036621,29.34062904376569,28.118103109968274,28.982022763043982,5560277
249,2008-10-07,29.65033531188965,30.286050569175334,28.688615348256807,28.688615348256807,9928258
250,2008-10-08,29.422136306762695,29.66664153951173,27.41719207169483,28.656021237341506,9985473
251,2008-10-10,29.242826461791992,29.911141079622087,27.07488136170079,29.308029613483427,9025179
252,2008-10-13,29.82963752746582,30.05784191180856,29.19392452434113,29.38952954570677,6805621
253,2008-10-14,29.1124267578125,30.938066502463606,28.884222342450126,29.99264505185369,5099383
254,2008-10-15,28.86792755126953,29.487339980360858,28.558221336723868,28.949429303038205,5495022
255,2008-10-16,27.759504318237305,28.460420758391134,27.22159360375731,28.460420758391134,6651066
256,2008-10-17,25.673051834106445,28.525612412048513,25.298142545908494,28.330009584658054,5586092
257,2008-10-20,25.966461181640625,26.99338447445756,25.15144374807621,25.770858324110936,7922965
258,2008-10-21,26.178363800048828,27.54759247675322,25.428547411820514,26.227263955658408,8047276
259,2008-10-22,24.743934631347656,26.11316345542921,24.49942940523037,25.91756060106113,5408099
260,2008-10-23,23.53771209716797,24.352729614713457,23.17910350509735,24.124525151976023,6641370
261,2008-10-24,20.489547729492188,23.146504215875183,20.21244086169074,22.820497176521357,9905588
262,2008-10-27,18.908409118652344,20.21243702878336,16.952367253455822,20.114634493348273,12878172
263,2008-10-29,21.402366638183594,22.75529488853369,19.56042564634217,21.516467768801068,13094201
264,2008-10-31,22.771587371826172,23.472503536451967,21.646864004026405,22.527082195744665,8097887
265,2008-11-03,23.47250747680664,24.09191980917754,22.65748787550762,24.05931822921016,4951148
266,2008-11-04,24.499425888061523,24.695030925224543,23.032394741966666,23.14649583791515,4515828
267,2008-11-05,23.6029109954834,25.68935698474554,23.14649989898403,25.68935698474554,6145587
268,2008-11-06,22.820493698120117,24.369029109892868,22.34778400528493,23.14650068778251,4896229
269,2008-11-07,24.597232818603516,25.330748523220308,22.494486030000978,22.65748951991582,8250147
270,2008-11-10,25.151443481445312,25.721955678892392,24.59723207467197,25.36334712757515,3775177
271,2008-11-11,24.85803985595703,25.90126179167878,24.28752761804459,25.265548597323058,8900004
272,2008-11-12,23.8148136138916,25.395948275618203,23.521408230275387,25.395948275618203,5705390
273,2008-11-14,23.733314514160156,24.776538685069326,23.439909097889743,23.60291259823474,4038880
274,2008-11-17,24.711332321166992,25.52635192839012,22.494484560928065,25.52635192839012,5361538
275,2008-11-18,23.374696731567383,24.646122529369997,22.918285826833465,24.646122529369997,6392448
276,2008-11-19,22.80419158935547,24.206021870205173,22.51078401752587,23.472506256945262,5606729
277,2008-11-20,22.5596866607666,22.98349391824215,21.5979644095885,22.82049044663584,5080395
278,2008-11-21,23.994117736816406,24.743934192451444,21.842470900798677,22.41298308495287,8350092
279,2008-11-24,24.597232818603516,24.98844075222387,23.374706644242192,24.711333935018107,5420119
280,2008-11-25,23.994117736816406,25.151442895418725,23.798514885917836,24.858037513632766,5453771
281,2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
282,2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
283,2008-11-28,24.140823364257812,24.61353528590265,23.179103150444284,23.79851778082738,8464961
284,2008-12-01,23.945215225219727,25.55894908831473,23.84741270393724,24.61352987462804,5733003
285,2008-12-02,23.733314514160156,23.99412055688745,22.983497970397863,23.76591609857974,5879324
286,2008-12-03,24.450531005859375,24.760237205745007,23.228004787197865,23.96152051839477,6430656
287,2008-12-04,25.624147415161133,25.754551500511322,21.67946307636277,21.67946307636277,4648185
288,2008-12-05,25.3144474029541,26.53697356142202,24.466828382065824,24.466828382065824,5338962
289,2008-12-08,25.379648208618164,26.21096643372744,24.28752617325022,25.999062785173205,11709287
290,2008-12-10,24.97214126586914,26.56957687702754,24.61353489584485,26.56957687702754,11172070
291,2008-12-11,24.695035934448242,25.41225086473504,24.303825780767827,25.41225086473504,9867592
292,2008-12-12,23.928911209106445,24.206017946885947,23.407299306536448,24.091914652300108,9847702
293,2008-12-15,24.32012367248535,24.858036464219218,24.124520829844403,24.74393314785491,5741641
294,2008-12-16,25.24924087524414,25.5589469915009,23.146494578242553,24.450524403568558,9183505
295,2008-12-17,25.216646194458008,25.917562555372513,24.54833141716796,25.917562555372513,8720755
296,2008-12-18,25.966461181640625,26.24356799340304,24.646132497091013,24.646132497091013,12640018
297,2008-12-19,27.221580505371094,27.547587378098573,25.933853800272683,26.73257019627988,10050607
298,2008-12-22,27.23789405822754,27.466098533926488,26.292472357650993,26.292472357650993,6524631
299,2008-12-23,26.68366813659668,27.498685327509786,26.488065337302906,27.058577370942082,5151765
300,2008-12-24,26.227270126342773,27.042287650764415,22.005477581137434,22.005477581137434,13318746
301,2008-12-26,26.27616310119629,27.66169251346862,25.591549894599048,27.66169251346862,5480531
302,2008-12-29,26.83037757873535,27.042281200187578,25.754554260946836,26.569571590956926,3418418
303,2008-12-30,26.781484603881836,27.22159500077135,25.7871626704151,26.765183809390226,4868199
304,2008-12-31,27.107486724853516,27.51499545871664,26.504375125261923,27.51499545871664,4396180
305,2009-01-02,27.498695373535156,27.955106493711334,26.977085507317796,27.955106493711334,3976548
306,2009-01-05,26.879283905029297,27.9551074698013,26.536976105664138,27.9551074698013,4505326
